toxic_sentence,non_toxic_sentence,lang
  እናንተን ከሚወልዱ ቁልቋል ቢተክሉ ይሻል ነገር ለማኝ እራብተኛ ሁሉ,እናንተን ከሚወልዱ ቁልቋል ቢተክሉ ይሻል ነገር,am
 እዚሁ ልጨምርልህ ከሰሞኑ ከወደዛው የመጣ ወዳጄ ተዘረፉ የተባሉት ንብረቶች እየተመለሱ እንደሆነ አጫውቶኛል መከላከያ መውጣቱን ተከትሎ ወያኔ አረመኔ፣ ሌባ፣ ደፋሪና ጨካኝ,እዚሁ ልጨምርልህ ከሰሞኑ ከወደዛው የመጣ ወዳጄ ተዘረፉ የተባሉት ንብረቶች እየተመለሱ እንደሆነ አጫውቶኛል መከላከያ መውጣቱን ተከትሎ,am
ከወያኔ ይበልጥ ደጋፊዎች ይቀፋኛል አውሬዎች,ከወያኔ ይበልጥ ደጋፊዎች ይቀፋኛል,am
ትግራይ ሲጨፈጨፍ በከተማ እየወጣ ደስታውን ሲገልፅ የነበረ አማራ ነው ዛሬ ተጨፈጨፍኩ ብለው የሚያለቃቅሱት በትግራይ መውደም ጮቤ የሚረግጡ ኋላ የእጃቸውን ሲያገኙ እንደ ማየት ምን የሚያስደስት ነገር አለ ።,ትግራይ ሲጨፈጨፍ በከተማ እየወጣ ደስታውን ሲገልፅ የነበረ አማራ ነው ዛሬ ተጨፈጨፍኩ ብለው የሚያለቃቅሱት በትግራይ መውደም ጮቤ የሚረግጡ ኋላ የእጃቸውን ሲያገኙ እንደ ማየት ምን የሚያስደስት ነገር አለ ።,am
 በኢትዮጲያ ታሪክ እንደዚህ ትውልድ የተፈተነና በ 21 ኛው ክ/ዘመን አስቸጋሪ የሚባለውን የአውሮፓውየንን ጦርነት የተጋፈጠ የለም ይህ ጦርነት በህውሀት ሽንፈት የሚጠናቀቅ ከሆነ በአለም ብቸኛው ያደርገናል ዳግም ታሪክ,በኢትዮጲያ ታሪክ እንደዚህ ትውልድ የተፈተነና በ 21 ኛው ክ/ዘመን አስቸጋሪ የሚባለውን የአውሮፓውየንን ጦርነት የተጋፈጠ የለም ይህ ጦርነት በህውሀት ሽንፈት የሚጠናቀቅ ከሆነ በአለም ብቸኛው ያደርገናል ዳግም ታሪክ,am
ጎንደር ?? ?? መንግሥት በጽንፈኛው የቅማንት አሸባሪ ቡድን ላይ እስካሁን የማያዳግም እርምጃ መውሰድ አለመጀመሩና ዳተኛነቱ እጅግ አሳሳቢ ሆኗል መራራ ዋጋም እያስከፈለ ነ,ጎንደር???? መንግሥት በጽንፈኛው የቅማንት አሸባሪ ቡድን ላይ እስካሁን የማያዳግም እርምጃ መውሰድ አለመጀመሩና ዳተኛነቱ እጅግ አሳሳቢ ሆኗል መራራ ዋጋም እያስከፈለ ነ,am
  ይህን ከማለትህ በፊት ግን መከላከያ ብቻ ሳይሆን የ አማራ ልዩ ሃይል ፋኖ እና ሚኒሻም የ ህወአትን ቡድን እየገረፏት ነው ሃቁ ይህ ነው ልት ሸሽገው የማትችል ሃቅ,ይህን ከማለትህ በፊት ግን መከላከያ ብቻ ሳይሆን የ አማራ ልዩ ሃይል ፋኖ እና ሚኒሻም የ ህወአትን ቡድን እየገረፏት ነው ሃቁ ይህ ነው ልትሸሽገው የማትችል ሃቅ,am
 አትደንግጥ ላይመለሱ ከነኮተታቸው ተደምስሰዋልይቀጥላል በግብጽ እና ሱዳን እንዲሁም በተላላኪዎቻቸው ላይሀገርን የሚያህል ነገር ማንኛውም ዋጋ ተከፍሎ ይከበራል ይ,አትደንግጥ ላይመለሱ ከነኮተታቸው ተደምስሰዋልይቀጥላል በግብጽ እና ሱዳን እንዲሁም በተላላኪዎቻቸው ላይሀገርን የሚያህል ነገር ማንኛውም ዋጋ ተከፍሎ ይከበራል,am
የመተከል ጭፍጨፋ ያለማቋረጥ በቀጠለበት ሀገር ስለ ኢትዮጵያ አንድነት ለትሰብኩንየምትሞክሩ ሙትቻዎች አናንተም ላይ ያ መምጣቱ ስለማይቀር ያኔ እናወራለን::,የመተከል ጭፍጨፋ ያለማቋረጥ በቀጠለበት ሀገር ስለ ኢትዮጵያ አንድነት ለትሰብኩንየምትሞክሩ አናንተም ላይ ያ መምጣቱ ስለማይቀር ያኔ እናወራለን::,am
 አንተ ጨካኝ የደርግ ተረፈ ነህ,አንተ የደርግ ተረፈ ነህ,am
 ጦርነት ላይ ማንም ሊጐዳ ይችላል:ተዉ ለምን አትሏቸዉም ነበር :ጁንታዎቹን,ጦርነት ላይ ማንም ሊጐዳ ይችላል:ተዉ ለምን አትሏቸዉም ነበር :ጁንታዎቹን,am
 ኦሮሞ ክልል የአማራን ህዝብ ለፓለቲካ ቁማር የሚያስጨፈጭፈው ትህነግ ነው:: የአማራ ህዝብ የትህነግን ልፋት ከምንጩ ማድረቅ አለበት::,ኦሮሞ ክልል የአማራን ህዝብ ለፓለቲካ ቁማር የሚያስጨፈጭፈው ትህነግ ነው:: የአማራ ህዝብ የትህነግን ልፋት ከምንጩ ማድረቅ አለበት::,am
 ድሮም ጀምሮ ወንበዴ ነበር ስማቸው:: ይህንን የፃፉት ሰዎች ካሉ someone gotta interview them . ሕወሐት ተደምስሶ ርዝራዥ ነው የቀረው,ድሮም ጀምሮ መጥፎ ነበር ስማቸው:: ይህንን የፃፉት ሰዎች ካሉ someone gotta interview them. ሕወሐት ተደምስሶ ርዝራዥ ነው የቀረው,am
እኛ ኢትዮጵያውያንን እንኳን ጁንታው ቀርቶ የሚመራቸው ሰይጣንም ያውቀናል፡,እኛ ኢትዮጵያውያንን እንኳን ጁንታው ቀርቶ የሚመራቸው ሰይጣንም ያውቀናል፡,am
[ የአለምነው መኮንን እና የሽፈራው ሽጉጤ ጉድ ] በማሙሸት አማረ ወጣበኦነግ ስም አማራን እያጠፉት ነው የሴራ ሰል . via ,[ የአለምነው መኮንን እና የሽፈራው ሽጉጤ ጉድ ] በማሙሸት አማረ ወጣበኦነግ ስም አማራን እያጠፉት ነው,am
  ወዴት ወዴት እሱን እንኳ ተወው አማራ በታሪካቸው የለባቸውም ፥ባንዳዎችማ የአሁኑ የኛው ነው ሀገርን ለግብጽ ለመሸጥ ተቆርጠን የተሳን ጀግና,ወዴት ወዴት እሱን እንኳ ተወው አማራ በታሪካቸው የለባቸውም ፥አሁኑ የኛው ነው ሀገርን ለግብጽ ለመሸጥ ተቆርጠን የተሳን ጀግና,am
  ሽብርተኛ ወንድም አንፈልግም። በሽታን ማስወገድ ያስፈልጋል። ሕወሐት በሽታ ነች ሕዝብ በሰላም እንዲኖር መወገድ አለባት,ሽብርተኛ ወንድም አንፈልግም። በሽታን ማስወገድ ያስፈልጋል። ሕወሐት በሽታ ነች ሕዝብ በሰላም እንዲኖር መወገድ አለባት,am
 ምን አልክ አሃዳዊ ስርዓት ናፋቂዉ ለመሆኑ የህዋሃት በዝህ ሀገር ያደረሰዉ ግፍ አፄዉ ካደረሰዉ ግፍ ተመሣሣይ ነዉን?,ምን አልክ አሃዳዊ ስርዓት ናፋቂዉ ለመሆኑ የህዋሃት በዝህ ሀገር ያደረሰዉ ግፍ አፄዉ ካደረሰዉ ግፍ ተመሣሣይ ነዉን?,am
 ጁንታው የራስ ወዳድ ፥ ባንዳና ሰገጤ ስብስብ ስለሆነ ገና በአረመኔነታቸው አለምን ጉድ ያስብላሉ እንጂ ፡፡,ጁንታው የራስ ወዳድ ፥ ባንዳና ሰገጤ ስለሆነ ገና በአረመኔነታቸው አለምን ጉድ ያስብላሉ እንጂ ፡፡,am
  እከካም አንተ አይደለህ የተኛን ንጹህ ወታደር የጨፈጨፍክ? አማራን ማይካድራ ላይ ያረድህ። ቡዳ ለእናንተማ ይህ ምንም አይደል ሲያንሳችሁ ነው።,እከካም አንተ አይደለህ የተኛን ንጹህ ወታደር የጨፈጨፍክ? አማራን ማይካድራ ላይ ያረድህ። ለእናንተተማ ይህ ምንም አይደል ሲያንሳችሁ ነው።,am
 መቼም የፈረደበት መንግስት??? ወይስ አንድ ጥጋብ ልቡን አሳብጦት ማሰቢያውን ከልክሎት ጥጋብ አፍንጫው ላይ ወጥቶ የሚሰራውን ያሳጣው ጥጋበኛ ጁንታ TPLF ያቋረ,መቼም የፈረደበት መንግስት??? ወይስ አንድ ጥጋብ ልቡን አሳብጦት ማሰቢያውን ከልክሎት የሚሰራውን ያሳጣው TPLF ያቋረ,am
እባካቹ የዓለም መንግታት ፋሽሽታዊ የዓብይ መንግስት በትግራይ ላይ እፈፀመ ያለው በዓውሮፕላን እና ተጠቅሞ ነፅሃን ዜጎች እየ ጨፈጨፈ ነው ሊወገዝ ይገባል,እባካቹ የዓለም መንግታት የዓብይ መንግስት በትግራይ ላይ እፈፀመ ያለው በዓውሮፕላን እና ተጠቅሞ ነፅሃን ዜጎች እየ ጨፈጨፈ ነው ሊወገዝ ይገባል,am
 ጁንታው: ድረስልኝ ልጄ መዝሩጥ ልጅ: አባዬ እንደበላህ ሩጥደ ጁንታው: ድረስልኝ ልጄ ማንሾለላ ልጅ: ምንሰጠህኝ ካንድ ጆሮ ሌላ የሆዳሙ ጅብ(ጁንታው) ታሪክ ነው።,ጁንታው: ድረስልኝ ልጄ መዝሩጥ ልጅ: አባዬ እንደበላህ ሩጥደ ጁንታው: ድረስልኝ ልጄ ማንሾለላ ልጅ: ምንሰጠህኝ ካንድ ጆሮ ሌላ የጁንታው ታሪክ ነው።,am
  ሌባና ቀማኛማ ዓጋሜ ነው በትግሬ ዘመን የሃገሪቷ 40ቢሊዮን ዶላር፣አውሮፕላን፣መርከብ ተዘርፏል ከ5ሚሊዮን በላይ ውድ የሰውን ነብስ ተዘርፏል የአፋር፣,በትግሬ ዘመን የሃገሪቷ 40ቢሊዮን ዶላር፣አውሮፕላን፣መርከብ ተዘርፏል ከ5ሚሊዮን በላይ ውድ የሰውን ነብስ ተዘርፏል የአፋር፣,am
ኢሀዲጎች ከሻቢያ ጋር ሀገር እና ሕዝብ ለማፍረስ በተሠጣችሁ የጠላት ሀገሮች እቅድ አዲስ አበባ በመየዝ የአሥመራውን ጦር የድመት እውር በማድረግ ነው። አሁንም እንደዛው ነው የሚመስለው ህዝቡ መጠንቀቅ አለበት።,ከሻቢያ ጋር ሀገር እና ሕዝብ ለማፍረስ በተሠጣችሁ የጠላት ሀገሮች እቅድ አዲስ አበባ በመየዝ የአሥመራውን ጦር የድመት እውር በማድረግ ነው። አሁንም እንደዛው ነው የሚመስለው ህዝቡ መጠንቀቅ አለበት።,am
በአብይ አህመድ የሚመራው መንግስት በኦሮሚያ የሚኖረው አማራ በኦነግ እንዲታረድ መንገዶችን እያመቻቸ ነው። የወገኖቻችን መታረድ ይመለከተናል የምትሉ ኢትዮጵያውያን በህብረት ሆነን ለአለ,በአብይ አህመድ የሚመራው መንግስት በኦሮሚያ የሚኖረው አማራ በኦነግ እንዲታረድ መንገዶችን እያመቻቸ ነው። የወገኖቻችን መታረድ ይመለከተናል የምትሉ ኢትዮጵያውያን በህብረት ሆነን ለአለ,am
በዋሻ ውስጥ ያላችሁ የኢትዮጵያ ጠላቶች ባንዳዎች ግብረ ሰዶሞች ጁንታዎች የኢትዮጵያን ትንሳኤ አያሳያችሁ ዋሻ ይደርመስባችሁ ስጋችሁን አሞራ ይብላው,በዋሻ ውስጥ ያላችሁ የኢትዮጵያ ጠላቶች የኢትዮጵያን ትንሳኤ አያሳያችሁ,am
 ችግሩ ልጅቷ ኢትዪጵያን የምታዉቃት የኦነግ ተዋጊ ሆኖ ከተሠደደወዉ አባቷ ነዉ ልክ እንደጀዋር ሚስትና መሠሎቾ በስደተኛ ካምፕ ዉስጥ በተነገራት የኦነግ ተረተረት ነዉ,ችግሩ ልጅቷ ኢትዪጵያን የምታዉቃት የኦነግ ተዋጊ ሆኖ ከተሰደደዉ አባቷ ነዉ ልክ እንደጀዋር ሚስትና መሠሎቾ በስደተኛ ካምፕ ዉስጥ በተነገራት የኦነግ ተረተረት ነዉ,am
  ይህ የሚታየው መስቀል አደባባይ ካልሆነ ታዲያ የት ነው? ሴራኛ አጭበርባሪዎች : - እንዲሁ ነው ላከ ሁሉንም ገሃዳዊውን እውነት የሚትክ,ይህ የሚታየው መስቀል አደባባይ ካልሆነ ታዲያ የት ነው?,am
 ትግሬ ተንበርክኳል + እንደ አህያ ተንደባሏል+ እንደ ውሻ ጮሇል፡፡ ታሪካዊ ሽንፈት ይሄ ነው፡፡ ከኛ በላይ ጦርነት የሚችል የለም፡ ጦርነት ባህላችን ነው፡,ትግሬ ተንበርክኳል + ተንደባሏል+ እንደ ውሻ ጮሇል፡፡ ታሪካዊ ሽንፈት ይሄ ነው፡፡ ከኛ በላይ ጦርነት የሚችል የለም፡ ጦርነት ባህላችን ነው፡,am
  ወንድሜ ሆይ  ሙሉ ሰሉን ማየት የምንችለው የውጭውን ተንኮል ስናይ ነው እንዴት ልንገርህ? ኦነግ መሳሪያ ነበር  አሁንም የውጭ መሳሪያ ነው።,ወንድሜ ሆይ ሙሉ ሰሉን ማየት የምንችለው የውጭውን ተንኮል ስናይ ነው እንዴት ልንገርህ? ኦነግ መሳሪያ ነበር አሁንም የውጭ መሳሪያ ነው።,am
 ወለጋ ላይ የሰው ልጅን እንደከብት ለሚያርዱት አውሬዎች አስተምራቸው ከፈጣሪም ለነብስህ ለምድራዊ ስልጣንህም ይጠቅምሀል,ወለጋ ላይ የሰው ልጅን እንደከብት ለሚያርዱት ሰዎች አስተምራቸው ከፈጣሪም ለነብስህ ለምድራዊ ስልጣንህም ይጠቅምሀል,am
  ወያኔ ተላላፊ በሽታ እንደሆነ ድቅን ብሎ ታየኝ። እነሱምኮ ኤርትራውያን ባንድ አፋቸው ወንድሞቻችን እያሉ በሌላ ደሞ ሀገራችንን ሊያጠፉ ላባ,ወያኔ ተላላፊ በሽታ እንደሆነ ድቅን ብሎ ታየኝ። እነሱምኮ ኤርትራውያን ባንድ አፋቸው ወንድሞቻችን እያሉ በሌላ ደሞ ሀገራችንን ሊያጠፉ,am
ፈጣሪ ሆይ፣ ወይ ወረድ ወይ ፍረድ ከ5 እና 6 ዓመታት በፊት e-Service ጀምረናል ብለው በፖስተር ያስፈነጠዙን የከተማ ልማት ካድሬዎች፣ ይኸው ዛሬም ባለሙያውን ከማለዳው 12,ፈጣሪ ሆይ፣ ከ5 እና 6 ዓመታት በፊት e-Service ጀምረናል ብለው በፖስተር ያስፈነጠዙን የከተማ ልማት ካድሬዎች፣ ይኸው ዛሬም ባለሙያውን ከማለዳው 12,am
ኦሮሞያ የሚባለው ክልል ከሲዳማው ከወላይታው ከጉራጌው ከቤኒሻንጉል ከአማራና ከአዲስ ዐበቤዎች ተዘርፎ በ1983 አመተምህረት የተቋቋመ ክልል ነው ገና,ኦሮሞያ የሚባለው ክልል ከሲዳማው ከወላይታው ከጉራጌው ከቤኒሻንጉል ከአማራና ከአዲስ ዐበቤዎች ተዘርፎ በ1983 አመተምህረት የተቋቋመ ክልል ነው ገና,am
ህዝቡ በሰሜን ግንባር ጁንታውን ሲፋለም ግልገል ጁንታው አዲስ አበባ ላይ የመሬት ዘረፋውን ቀጥሎታል።,ህዝቡ በሰሜን ግንባር ጁንታውን ሲፋለም አዲስ አበባ ላይ የመሬት ዘረፋውን ቀጥሎታል።,am
ህወሓት ከ 5 ሚልዮን በላይ አማራ ፈጅቶብናል፣ ጄኖሳይድ ፈፅሞብናል ሲል የከረመ ደንቆሮ እና ሲያስተጋባ የከረመ ዝተት እኮ ነው አሁን ትግራይ ላይ ከ 50 000 በላይ ሲቪል ሰው,ህወሓት ከ 5 ሚልዮን በላይ አማራ ፈጅቶብናል፣ ጄኖሳይድ ፈፅሞብናል ሲል የከረመ እና ሲያስተጋባ የከረመ እኮ ነው አሁን ትግራይ ላይ ከ 50 000 በላይ ሲቪል ሰው,am
ኢህዲግ የአማራ ህዝብ ትልቁ ጠላት ነበር ሙሉ ጊዜውን አማራን ህዝቡ ማንነት እና የሰራውን ሲያጠፈ ኖሮአል:: ነገር ግን ብልጽግና ፓርቲ እና አብይ አህመድ የአማራን ህዝብ ሞትና መ,ኢህዲግ የአማራ ህዝብ ትልቁ ጠላት ነበር ሙሉ ጊዜውን አማራን ህዝቡ ማንነት እና የሰራውን ሲያጠፈ ኖሮአል:: ነገር ግን ብልጽግና ፓርቲ እና አብይ አህመድ የአማራን ህዝብ ሞትና መ,am
ጨካኙ ወያኔ፣ በኤርትራ ጦርነት ግዜ 150 ሺህ ኢትዮፕያን ብብዛት የአማራን ወጣት ህጳናቶችን ዳይቀር አሰፎ አስጭርሱዋችዋል። አሁን ደግሞ እነዚህን ህጳናቶች ተመልክቱ እስኪ። ብጣም የ,በኤርትራ ጦርነት ግዜ 150 ሺህ ኢትዮፕያን ብብዛት የአማራን ወጣት ህጳናቶችን ዳይቀር አሰፎ አስጭርሱዋችዋል። አሁን ደግሞ እነዚህን ህጳናቶች ተመልክቱ እስኪ።,am
አስባችሁታል? ኦሮሚያ ቢሆን ኖሮ ትግራይን የሚያዋስነው ። ዛሬ ወያኔ አዲስ አበባን ተቆጣጥራው ነበር ። የኦሮሚያ ብልፅግና መፈተሽ አለበት ።,አስባችሁታል? ኦሮሚያ ቢሆን ኖሮ ትግራይን የሚያዋስነው ። ዛሬ ወያኔ አዲስ አበባን ተቆጣጥራው ነበር ። የኦሮሚያ ብልፅግና መፈተሽ አለበት ።,am
 ከነፍጠኛ ይልቅ የነፍጠኛ ደጋፊዎች ይቀፉኛል አውሬዎች,ከነፍጠኛ ይልቅ የነፍጠኛ ደጋፊዎች ይቀፉኛል,am
    ከ አህያ ጋር ፍቅር ያለህ አንተና አለቃህ ናቹ እኮ ማናባህ ነው ለማኝ ቅቤ ፓስታ ሳይቀር ከውጪ የሚመጣልኝ እኔ ነ,ከሰው ጋር ፍቅር ያለህ አንተና አለቃህ ናቹ እኮ ማናባህ ነው ለማኝ ቅቤ ፓስታ ሳይቀር ከውጪ የሚመጣልኝ እኔ ነ,am
 ዛሬ ደግሞ ደደቢት የ ብድር እና ቁተባ ተግደዋል ተባለ። ጦርነቱ እንደሚባለው ከ ጁንታው ጋ ጁንታው ለማስዎገድ እና ህግን ማስከበር ከተባለ፤ ለምን ህዝብን በሁሉም ነገር ማሰቃየ,ዛሬ ደግሞ ደደቢት የ ብድር እና ቁተባ ተግደዋል ተባለ። ጦርነቱ እንደሚባለው ከ ጁንታው ጋ ጁንታው ለማስዎገድ እና ህግን ማስከበር ከተባለ፤ ለምን ህዝብን በሁሉም ነገር ማሰቃየቱ,am
እንኳን አነሱ አዲስ ሀገር ሊሠሩ፣ በሽወች ደም ተሠርታ የተሰጣቸውን ሀገር መምራት አልቻሉም። ጉራ ብቻ.,እንኳን አነሱ አዲስ ሀገር ሊሠሩ፣ በሽወች ደም ተሠርታ የተሰጣቸውን ሀገር መምራት አልቻሉም።,am
ሚሳዬሉ ወደ ባህር ዳርና ጎንደር ስላክ ፋኖ ወደ ላይ የሚቶኩሳት ነገር ነው ያልገባኝ,ሚሳዬሉ ወደ ባህር ዳርና ጎንደር ስላክ ፋኖ ወደ ላይ የሚቶኩሳት ነገር ነው ያልገባኝ,am
አማረኛ መናገር አማራ አያረግም ይህ የትግራይ ፋሽስት ነት ማለቴ ናቲ ተብየው ነው,አማረኛ መናገር አማራ አያረግም ይህ የትግራይ ፋሽስት ነት ማለቴ ናቲ ተብየው ነው,am
ማሰሻና የስደተኛ ቀለብ ሳይቀር የሚሰርቅ ጁንታ የ Eritrea /ን ሰራዊት በሌ ብነት ሊወነጅል መሮጡ አይገርምም። ምክንያቱም ሌባ ሁሉም እንደሱ ሌባ ስለሚመስለው ሌላውን በሌብነት,ማሰሻና የስደተኛ ቀለብ ሳይቀር የሚሰርቅ ጁንታ የ Eritrea /ን ሰራዊት በሌ ብነት ሊወነጅል መሮጡ አይገርምም። ምክንያቱም ሁሉም እንደሱ ስለሚመስለው ሌላውን በሌብነት,am
 የካቲካላ ክርስትና ስሙ ?? ወደ ሐረር ብዙ ስም ነው ያለው፡ ቁንቡራ ፣ ሲስተር ጤናዬ ፣ ውሻ ገዳይ.,የካቲካላ ክርስትና ስሙ?? ወደ ሐረር ብዙ ስም ነው ያለው፡ ቁንቡራ ፣ ሲስተር ጤናዬ,am
    ህወሃትማ ከሰፊው የትግራይ ህዝብ ጎን ወራሪውን ሻቢያ አምባገነኑ PP ና ቴሬሪስቱን ፍኖ አፈር እያስገባ ነው። እኔ ከሞትኩ ሰርዶ አይብቀል የኢዜማ ነው,ህወሃትማ ከሰፊው የትግራይ ህዝብ ጎን ወራሪውን ሻቢያ አምባገነኑ PP ና ቴሬሪስቱን ፍኖ አፈር እያስገባ ነው። እኔ ከሞትኩ ሰርዶ አይብቀል የኢዜማ ነው,am
   እህት ወንድሞቼ ሰላም ለማስከበር መቀሌ ሄደው እንዴት ባይተዋር፤ጠላት እና ባዳ ተደርገው ከጀርባ ሲወጉ እንደነበር መቼም አንረሳው,እህት ወንድሞቼ ሰላም ለማስከበር መቀሌ ሄደው እንዴት ባይተዋር፤ጠላት እና ባዳ ተደርገው ከጀርባ ሲወጉ እንደነበር መቼም አንረሳው,am
  አክራሪ ሙስሊም ኦሮሞ አይደለም። በበታች ስሜት የሚሰቃይ ለድብቅ ተልዕኮ ህሊናውን የሸጠ የሀገር እከክ ነው እንደ ተናካሽ ውሻ በ1 አቅጣጫ እን,አክራሪ ሙስሊም ኦሮሞ አይደለም። በበታች ስሜት የሚሰቃይ ለድብቅ ተልዕኮ ህሊናውን የሸጠ የሀገር ሰው ነው እንደ ተናካሽ ውሻ በ1 አቅጣጫ እን,am
 እንዲህ ለመማረክ ጉራህን ትነፍለህ አይ ፎጣ ለባሽ ድልብ ማህይም ነህ:: ለነገሩ የአዝማሪዎች ስራ ቀደዳ ነው ????,እንዲህ ለመማረክ ጉራህን ትነፍለህ:: ለነገሩ የአዝማሪዎች ስራ መጥፎ ነው????,am
 ሰይጣን ውሸታምና የውሸት አባት ተብሎዋል። እነዚህ ደሞ የሰይጣን አያቱ ናቸው።,ሰይጣን ውሸታምና የውሸት አባት ተብሎዋል። እነዚህ ደሞ የሰይጣን አያቱ ናቸው።,am
አዘንሽ ቅጥአጣ ከቤትሽ አልወጣ የዚህን ያህል አማራው ምን በደለ ኦሮሙማን? ሆን ተብሎ ታቅዶ በተሰራ አሻጥር ከላይ በወያኔ ከታች በኦሮሙማ ኦነግ ከጎን በጉምዝ እና በሱዳን? ወያኔዎች,አዘንሽ ቅጥአጣ ከቤትሽ አልወጣ የዚህን ያህል አማራው ምን በደለ ኦሮሙማን? ሆን ተብሎ ታቅዶ በተሰራ አሻጥር ከላይ በወያኔ ከታች በኦነግ ከጎን በጉምዝ እና በሱዳን?,am
ይህ ኢት??ጵያዊ ሽንታም ለመስቀሉ ነው በግፍ የገደለው ሰው ላይ የሚሳለቀው? በጭካኔ ወደላይ ባስተሳሰብ ወደ ቁልቁል የሚጓዝ እርግማን የሆነ መህበረሰብ።,ይህ ኢት??ጵያዊ ለመስቀሉ ነው በግፍ የገደለው ሰው ላይ የሚሳለቀው? ወደላይ ባስተሳሰብ ወደ ቁልቁል የሚጓዝ እርግማን የሆነ መህበረሰብ።,am
  ጥቁሮች ከህዝቡ አስራ ሶስት ከመቶ ብቻ ቢሆኑም ከግማሽ በላይ ወንጀል ይፈፅማሉጥቁሮች ከህዝቡ አስራ ሶስት ከመቶ ብቻ ቢሆኑም ከግማሽ በላይ,ጥቁሮች ከህዝቡ አስራ ሶስት ከመቶ ብቻ ቢሆኑም ከግማሽ በላይ ወንጀል ይፈፅማሉ,am
 ውሻ ሁሌም በበላበት ምን ይላል . በልልኛ.????ተመስገን እንደዚያ እንዳላበጣችሁ አሁን ትስስስስስ በሉ.አልፈርድብህም የሆድ ጉዳይ ነው እኛ ለእኛ ደሞ የአገር ም,ውሻ ሁሌም በበላበት ምን ይላል. በልልኛ.????ተመስገን እንደዚያ እንዳላበጣችሁ አሁን ትስስስስስ በሉ.አልፈርድብህም የሆድ ጉዳይ ነው እኛ ለእኛ ደሞ የአገር ም,am
ክፍት የስራ ማስታወቂያ ስራው: ሾፌርነት ቀጣሪ: TDF ባለምኪና: ጭቃ ሹም አብይ አህመድ,ክፍት የስራ ማስታወቂያ ስራው: ሾፌርነት ቀጣሪ: TDF ባለምኪና: ሹም አብይ አህመድ,am
 2 - በቀላሉ ያገኛሉ። በዚህም የኢትዮጵያ ሉአላዊነት ጥያቄ ዉስጥ ይገባል። ከዚህ በፊት ግን አማራ መንግሥትን ሳይጠብቅ ራሱን በማጠናከር ህወሓት ሰሞኑን ከሱዳን ጋር የሚያገናኝን ድን,2 - በቀላሉ ያገኛሉ። በዚህም የኢትዮጵያ ሉአላዊነት ጥያቄ ዉስጥ ይገባል። ከዚህ በፊት ግን አማራ መንግሥትን ሳይጠብቅ ራሱን በማጠናከር ህወሓት ሰሞኑን ከሱዳን ጋር የሚያገናኝን ድንበር,am
 ስለፈጣሪ ያማራው ቁጣ ስልጣን አይደለም በቁሙ ታረደ ዝም ይበል?መንግስት እርምጃ አልወሰደ ቶሎ ወንጀለኞች ለፍርድ (ባለስልጣን) ለኦነግ ያስታጠቁ ፍትህ ልአማራ ፍት,ስለፈጣሪ ያማራው ቁጣ ስልጣን አይደለም በቁሙ ታረደ ዝም ይበል?መንግስት እርምጃ አልወሰደ ቶሎ ወንጀለኞች ለፍርድ (ባለስልጣን) ለኦነግ ያስታጠቁ ፍትህ ልአማራ,am
 አማራ ዘረኛ ስራው የፋራ ዘሩ ቀማኛ,አማራ ስራው የፋራ ዘሩ ቀማኛ,am
   ግልፅ ነው እናንተ ወራሪ ስለሆናችሁ እና መጥፋት ስላለባችሁ ሊያጠፏችሁ,ግልፅ ነው እናንተ ስለሆናችሁ እና መጥፋት ስላለባችሁ ሊያጠፏችሁ,am
 አማራ ሲያታልል ኢትዮጵያ ሐገረ እግዚኣብሔር ይላል። ባይገርማችሁ ነው እንኳን ብንል ትግራይ ነበረች። ትግራይ ግን አማራ ወረራት ደፈራት። አሁን አማራ ቅጣቱን ይጠብቅ።,አማራ ሲያታልል ኢትዮጵያ ሐገረ እግዚኣብሔር ይላል። ባይገርማችሁ ነው እንኳን ብንል ትግራይ ነበረች። ትግራይ ግን አማራ ወረራት ደፈራት። አሁን አማራ ቅጣቱን ይጠብቅ።,am
ትህነግ መረጃ ያወጣብኛል ወይም ስልጣኔን ይጋፋኛል ያለችውን አስወግዳ፥ ከሀዘን መግለጫ በላይ ሀውልት ሁሉ ታቆም ነበር:: በድኑም የአዛዦቹንና ከበረከት የተማረውን ሴራ አጠናክሮ የቀጠ,ትህነግ መረጃ ያወጣብኛል ወይም ስልጣኔን ይጋፋኛል ያለችውን አስወግዳ፥ ከሀዘን መግለጫ በላይ ሀውልት ሁሉ ታቆም ነበር:: በድኑም የአዛዦቹንና ከበረከት የተማረውን ሴራ አጠናክሮ የቀጠ,am
   ሰው የሚያርድን አገዛዝ መደገፋቸው የሰው አውሬዎች እንደሆኑ ማሳያ ነው:: ከማን ጋራ አለ ሰውየው,ሰው የሚያርድን አገዛዝ መደገፋቸው የሰው እንደሆኑ ማሳያ ነው:: ከማን ጋራ አለ ሰውየው,am
 ባንዳን ከኢትዮጵያ ምድር ለማጥፋት መርዝ የሚቀምም ባለሞያ ያስፈልጋል ይፈለጋል,ባንዳን ከኢትዮጵያ ምድር ለማጥፋት ባለሞያ ያስፈልጋል ይፈለጋል,am
