toxic_sentence,non_toxic_sentence,lang
  ወታደሩ በቅርቡ ይወጣል ባይ ነኝ እኔ፣ ከዛ ሜዳው የወያኔና የሻቢያ ነው፣ ምን አገባን እኛ፣ ባድመን ለኤርትራ አስረክቦ መውጣት ነው፣ ሌላው ትርፍ ነው።,ወታደሩ በቅርቡ ይወጣል ባይ ነኝ እኔ፣ ከዛ ሜዳው የወያኔና የሻቢያ ነው፣ ምን አገባን እኛ፣ ባድመን ለኤርትራ አስረክቦ መውጣት ነው፣ ሌላው ትርፍ ነው።,am
አማራ በታሪክ ካለጠመንጃው ድኖ አያውቅም። አቢይ ከመለስ በመቶ እጥፍ በሚበልጥ ፀረ አማራ ነው። ብልፅግና ከወያኔ በባሰ ናዚ ነው አማራ በክልሉ ከቀየው የተፈናቀለው በአቢይ አህመ,አማራ በታሪክ ካለጠመንጃው ድኖ አያውቅም። አቢይ ከመለስ በመቶ እጥፍ በሚበልጥ ፀረ አማራ ነው። ብልፅግና ከወያኔ በባሰ ናዚ ነው አማራ በክልሉ ከቀየው የተፈናቀለው በአቢይ አህመ,am
 ምድረ ግልገል ጁንታና digital ርዝራዦች ተንጫጩ እኮ ለነገሩ ተልባ ቢንጫጫ በአንድ ሙቀጫ አለ ወዲ አፈወርቂ,ጁንታና digital ርዝራዦች ተንጫጩ እኮ ለነገሩ ተልባ ቢንጫጫ በአንድ ሙቀጫ አለ ወዲ አፈወርቂ,am
ፀረ ህብረ ብሔራዊ፣ ጨፍላቂ፣ ነፍጠኛ የመሳሰሉ ካወጡት ስሞች (እንዲሁም የፈጠሩት ስርዓት) በተጨማሪ ፎጣ ለባሽ ምናምን የሚሉ አዳዲስ ስሞችን ጨምረው ዙሩን እያከረሩት ነው። BTW,ፀረ ህብረ ብሔራዊ፣ ነፍጠኛ የመሳሰሉ ካወጡት ስሞች (እንዲሁም የፈጠሩት ስርዓት) በተጨማሪ ፎጣ ለባሽ ምናምን የሚሉ አዳዲስ ስሞችን ጨምረው ዙሩን እያከረሩት ነው። BTW,am
 መሪያችን ዶ/ር ደብረፅዮን ገ/ሚካኤል ደግሞ ህዝቡንና ሰራዊቱን በጦርነቱ እየመራ የአብይ : የኢሳያስና የነፍጠኛ ወታደሮችን ጦርነት ምን መሆኑ እያስተማራቸው ይገ,መሪያችን ዶ/ር ደብረፅዮን ገ/ሚካኤል ደግሞ ህዝቡንና ሰራዊቱን በጦርነቱ እየመራ የአብይ : የኢሳያስና የነፍጠኛ ወታደሮችን ጦርነት ምን መሆኑ እያስተማራቸው ይገ,am
እኔ እምለው በአየር የተመታ የእህል ክምር እንዲህ የክምር ቅርፁን ጠብቆ የሚቃጠል ከአለም የትግራይ ብቻ ነው።ክምሩ የብረት እንኩዋን ቢሆን ብትንትኑ መውጣቱ አይቀርም።ዘረ ውሸታም ሁላ,እኔ እምለው በአየር የተመታ የእህል ክምር እንዲህ የክምር ቅርፁን ጠብቆ የሚቃጠል ከአለም የትግራይ ብቻ ነው።ክምሩ የብረት እንኩዋን ቢሆን ብትንትኑ መውጣቱ አይቀርም።,am
    ገረዶች ትናንት የወያኔ ሎሌ ዛሬ ደሞ የኦሮሞ ብልፅግና ሎሌ ሆናችሁ አማራን ታስጨፈጭፋላችሁ። ደደብ,ትናንት የወያኔ ሎሌ ዛሬ ደሞ የኦሮሞ ብልፅግና ሎሌ ሆናችሁ አማራን ታስጨፈጭፋላችሁ።,am
ትግሬ አጋሜ ለኤርትራም ለኢትዮጵያም እንዲሁም ለኢስት አፍሪካ ህዝብ ካንሰር የሆኑ አናሳ ትግሬ አጋሜዎች ናቸው,ትግሬ አጋሜ ለኤርትራም ለኢትዮጵያም እንዲሁም ለኢስት አፍሪካ ህዝብ ካንሰር የሆኑ አናሳ ትግሬ አጋሜዎች ናቸው,am
ወያኔ ትዋሻለች:: ወያኔ ያሳደገቻት ብልፅግናም ትዋሻለች:: የ ኢትዮጵያ ሰራዊት ያልጠበቀው ቢደርስበትም በ ጉጂ ስልክህ ለ ምን ጮኸ ብሎ ሰው ረሽኗል:: በ አምቦም እርጉዝ እናት ደፍ,ወያኔ ያሳደገቻት ብልፅግናም ትዋሻለች:: የ ኢትዮጵያ ሰራዊት ያልጠበቀው ቢደርስበትም በ ጉጂ ስልክህ ለምን ጮኸ ብሎ ሰው ረሽኗል:: በ አምቦም እርጉዝ እናት ደፍ,am
      ትንሽ ልጨምር አንገታችሁ ሰንሰለት ውስጥ ገብቶ እንደ ውሻ የምትጎተቱበት ጊዜ ቅርብ ይሁን,ትንሽ ልጨምር አንገታችሁ ሰንሰለት ውስጥ ገብቶ የምትጎተቱበት ጊዜ ቅርብ ይሁን,am
  ይኸው እዚያ ሆዱን ውሀ ነፍቶ ሱዳን ላይ ቅማላም ትግሬው,ይኸው እዚያ ሆዱን ውሀ ነፍቶ ሱዳን ላይ ቅማላም,am
የኢትዮጵያን የጉሮሮ ሳንቃ የሆነው የትግሬ ከሐዲ ስብስብን እንዴት ነው ማጥፋት የሚቻለው ከተባለ ሁሉም ከመንደሩ ከከተማው እንደ ቆሻሻ ጠርጎ ሲያስወግድ ብቻ ነው።,የትግሬን ከሐዲ እንዴት ነው ማጥፋት የሚቻለው ከተባለ ሁሉም ከመንደሩ ከከተማው እንደ ቆሻሻ ጠርጎ ሲያስወግድ ብቻ ነው።,am
 ድሮስ ድሮስ ባንዳ መጨረሻው ከጉድጓጓድ አልፎ አያውቅም።,ድሮስ ድሮስ መጨረሻው ከጉድጓጓድ አልፎ አያውቅም።,am
ዐማራን ከኦሮሚያ ማጽዳት በሚለው አጀንዳቸው ይኸው ንጹሐንን እንዲህ እየረሸኑ አየረፈረፉት ነው። መግደል መሸነፍ ነው ይልልሃል የበሻሻው አጭቤ። ማፈሪያ እኮ ነው። ዐማራን ገድ,ዐማራን ከኦሮሚያ ማጽዳት በሚለው አጀንዳቸው ይኸው ንጹሐንን እንዲህ እየረሸኑ አየረፈረፉት ነው። መግደል መሸነፍ ነው ይልልሃል,am
   የአራር ወታደር ልብስ የለበሱበት ምክኒያት የኤርትራ ስም እና የኤርትራ ወታደር ስም ለማጥፋት አስበው ነው እንጅ ወያኔ በሰው ተጠግቶ ካልሆነ በቀር እራሱ ድል አያደርግም።,የአራር ወታደር ልብስ የለበሱበት ምክኒያት የኤርትራ ስም እና የኤርትራ ወታደር ስም ለማጥፋት አስበው ነው እንጅ ወያኔ በሰው ተጠግቶ ካልሆነ በቀር እራሱ ድል አያደርግም።,am
 ፓለቲካችን ከተረኝነት ስሜት የፀዳ እንዲሆንና ጠቅላይ ሚኒስትሩ ከኦነግ ሸኔ ጋር የሚሰሩትን የኦህዴድ ባለስልጣናት ተጠያቂ እንዲያደርጉ የሚጠይቅ ሰልፍ ሊሆን ይ,ፓለቲካችን ከተረኝነት ስሜት የፀዳ እንዲሆንና ጠቅላይ ሚኒስትሩ ከኦነግ ጋር የሚሰሩትን የኦህዴድ ባለስልጣናት ተጠያቂ እንዲያደርጉ የሚጠይቅ ሰልፍ ሊሆን ይችላል,am
  ምን ማለት ነው ቲኒ እፍረት የለህም አሁን ምን አደረገ ይህ ጓድ እነዛ ጥንብ ዘረኞች ወደሙ ተገደሉ ስላለ.ነው እንዲህ እምቡር እምቡር ሚያደርግህ.,ምን ማለት ነው ቲኒ እፍረት የለህም አሁን ምን አደረገ ይህ ጓድ እነዛ ዘረኞች ወደሙ ተገደሉ ስላለ.ነው እንዲህ ሚያደርግህ.,am
 ሰው እንደውት እንደስሙ አይሆንም ብለው ነው። ያለ ምክንያት እኮ ነፍጠኛ አልተባልንም,ሰው እንደውት እንደስሙ አይሆንም ብለው ነው። ያለ ምክንያት እኮ መጥፎ አልተባልንም,am
  የቆሻሻ እርግማን በእናንተ እና በሚመጣው ትውልድ ላይ ሰይጣን ወረደ አጋንንት ወደ ፊንጢጣዎ እየገቡ ነው።,በእናንተ እና በሚመጣው ትውልድ ላይ ሰይጣን ወረደ አጋንንት ወደ ፊንጢጣዎ እየገቡ ነው።,am
  አንተ ባለጌ የሰዉ ልክ የማታውቅ ነፍጠኛው ንፍጠኛው ነህ።,የሰዉ ልክ የማታውቅ ነህ።,am
    እነሱ ይሻሉናል . ንብረታችን አልዘረፉንም ሴቶቻችን አልደፈሩም ሐኪም ቤት ቤተክርስቲያን መስጊድ ት/ቤት አላፈረሱም ባንዳ ሆነ,እነሱ ይሻሉናል. ንብረታችን አልዘረፉንም ሴቶቻችን አልደፈሩም ሐኪም ቤት ቤተክርስቲያን መስጊድ ት/ቤት አላፈረሱም,am
   በጦርነት ወቅት ከፋፋይ ሀሳቦችን ማንሳት ለትህነግ ሰርግና ምላሽ ነው ችግርኳ ቢኖር እየተመካከሩ በአንድነት መቆም ግዴታ ነው። የጅል,በጦርነት ወቅት ከፋፋይ ሀሳቦችን ማንሳት ለትህነግ ሰርግና ምላሽ ነው ችግርኳ ቢኖር እየተመካከሩ በአንድነት መቆም ግዴታ ነው።,am
 እንዴት አትናደዱ? አብይ እና ቀብረነዋል ያላችሁት አማራ ከምትግጡት አጥንት አስጣሏችሁ:: ዛሬ አጋሜ ማለት ከሚግጠው አጥንት የተለያያ ውሻማለት ነው:: ቁልቋል,እንዴት አትናደዱ? አብይ እና ቀብረነዋል ያላችሁት አማራ ከምትግጡት አጥንት አስጣሏችሁ:: ዛሬ አጋሜ ማለት ከሚግጠው አጥንት የተለያያ ማለት ነው:: ቁልቋል,am
  ጅራፍ እራሱ ገርፎ መልሶ ይጮሀል አለ የሐገሬ ሰው እሰቲ ይብቃችሁ አውሬ መሆን ለዘመናት በውሸት ፕሮፓጋንዳ ሕዝብን አቃቅራችሁ ሐገር,እራሱ ገርፎ መልሶ ይጮሀል አለ የሐገሬ ሰው እሰቲ ይብቃችሁ ለዘመናት በውሸት ፕሮፓጋንዳ ሕዝብን አቃቅራችሁ ሐገር,am
  ኢትዮጵያውያን ለምን ፀረ ወያኔና የአሜሪካ መንግስትበመቃውም አዲስ አበባ ስልፍ አይወጡም ዛሬ አውሬው ጨፍጫፊውወያኔ በራያ አካባቢ ወልደያ ላሊበላ ህዝብ እ,ኢትዮጵያውያን ለምን ፀረ ወያኔና የአሜሪካ መንግስትበመቃውም አዲስ አበባ ስልፍ አይወጡም ዛሬ ወያኔ በራያ አካባቢ ወልደያ ላሊበላ ህዝብ እ,am
ኢዜማ ማፈሪያ ነው። በኢትዮ በአማራ ማህበረሰብ ላይ የተደረገውን የዘር ጭፍጨፋ (genocide) የካደ ድርጅት ነው በመሪው አማካይነት። StopAmharaGenocide,ኢዜማ በኢትዮ በአማራ ማህበረሰብ ላይ የተደረገውን የዘር ጭፍጨፋ (genocide) የካደ ድርጅት ነው በመሪው አማካይነት።,am
በጥፋት ተልዕኮ የተጠረጠሩ 18 ግለሰቦች ድሬ ዳዋ ላይ ተያዙ ከጁንታው የሕወሓት ቡድን ጋር ግንኙነት አላቸው DireDawa TPLF ሕወሓት ድሬ_ዳዋ ጁንታ የድሬ_ዳዋ_ፖሊስ,በጥፋት ተልዕኮ የተጠረጠሩ 18 ግለሰቦች ድሬ ዳዋ ላይ ተያዙ ከጁንታው የሕወሓት ቡድን ጋር ግንኙነት አላቸው,am
 የአማራ የሞት ጊዜ ማብቂያ ከወዴት ይሆን.? መንግሥት የአማራን ሞት ከማሥቆም ይልቅ በገዳዮቻችን በሸኔ ላይ እርምጃ ወሠድኩ እያለ የሚያሟርተውን ቀልድ ሊተው ይገባል። የአለም ንጉሥ አምላከ እሥራኤል ፍረድ።,የአማራ የሞት ጊዜ ማብቂያ ከወዴት ይሆን.? መንግሥት የአማራን ሞት ከማሥቆም ይልቅ በገዳዮቻችን ላይ እርምጃ ወሠድኩ እያለ የሚያሟርተውን ሊተው ይገባል።,am
  እንኳን ከህግ ማስከበር ዘመቻ ወደ ህልውና ዘመቻ ተሸጋግራችሁ የነበራችሁን ሞራል የሌለው ወራሪ ፈሳም ወታደር ትግራይ ላይ ጨርሳችሁ ወደ ሀይ ስኩል,እንኳን ከህግ ማስከበር ዘመቻ ወደ ህልውና ዘመቻ ተሸጋግራችሁ የነበራችሁን ሞራል የሌለው ወታደር ትግራይ ላይ ጨርሳችሁ ወደ ሀይ ስኩል,am
ቡድኑ የሃገር ሉአላዊነት እና ዘላቂ ጥቅምን ከማስከበር ይልቅ የክልሎችን ሉአላዊነት እና የብሄር ጠበቆችን ጥቅም ለማስከበር ነው የሚሰራው። ሃገርን ከወራሪ ከመጠበቅ ይልቅ ክልሎ,ቡድኑ የሃገር ሉአላዊነት እና ዘላቂ ጥቅምን ከማስከበር ይልቅ የክልሎችን ሉአላዊነት እና የብሄር ጠበቆችን ጥቅም ለማስከበር ነው የሚሰራው። ሃገርን ከወራሪ ከመጠበቅ ይልቅ ክልሎ,am
 ዋናው አውሬዎች በር ከፍተው አውሬውን (ኢሳያስን) ያስገቡት ናቸው አብይ እና ነፍጠኞች,ዋናው ሰዎች በር ከፍተው ሰውን (ኢሳያስን) ያስገቡት ናቸው አብይ እና ነፍጠኞች,am
      ማይ ካድራ በአንድ ቀን ምን ያህል ህዝብ እንደተጨፈጨፈ ይረሳል?አሁንስ በላሊበላ ቅርስ ከመስ,ካድራ በአንድ ቀን ምን ያህል ህዝብ እንደተጨፈጨፈ ይረሳል?አሁንስ በላሊበላ ቅርስ ከመስ,am
    የግብፅ ቅጥረኛው ኖ ሞር ወልቃይት-ጠግዴ ምድር ወደ ሱዳን ከንግዲህ በሰማይ ይሆንላቹ ይሆን? ዛሬ ወፍ-አርግፍ ላ,የግብፅ ቅጥረኛው ኖ ሞር ወልቃይት-ጠግዴ ምድር ወደ ሱዳን ከንግዲህ በሰማይ ይሆንላቹ ይሆን? ዛሬ ወፍ-አርግፍ ላ,am
 የጉራጌ ህዝብ ዕዳ የነበረው በ1997 ብርሃኑ ነጋ ስላሸነፈ ብቻ ጉራጌዎችን ከመርካቶ ያስወጣው አባትህ መለስ ዜናዊ ነው። ዛሬ ላይ መለስ በፈጣሪ፡ ትህነግ ደግ,የጉራጌ ህዝብ ዕዳ የነበረው በ1997 ብርሃኑ ነጋ ስላሸነፈ ብቻ ጉራጌዎችን ከመርካቶ ያስወጣው አባትህ መለስ ዜናዊ ነው። ዛሬ ላይ መለስ በፈጣሪ፡ ትህነግ ደግ,am
 ወሎ የስግብግብ ፖለቲከኞች ሂሳብ ማወራረጃ ሆኖ አይቀርም:: ያልፋል,ወሎ የስግብግብ ፖለቲከኞች ሂሳብ ማወራረጃ ሆኖ አይቀርም:: ያልፋል,am
  አረ ምን ይሻላል አማራ መቼ ነው በቃኝ የሚለው ጎበዝ ኢትዮጵያ የምትባል ጊለሞታ ከነ አውሬ ህዝቧ ትቶ መገንጠል ለአማራ ቀን የማይሰጥ ስራ ነው በሰው ነብስ የሚቀለደው እስከመቼ ነው,አረ ምን ይሻላል አማራ መቼ ነው በቃኝ የሚለው ጎበዝ ኢትዮጵያ የምትባል ከነ ህዝቧ ትቶ መገንጠል ለአማራ ቀን የማይሰጥ ስራ ነው በሰው ነብስ የሚቀለደው እስከመቼ ነው,am
 እዉነት ነዉ አመሰራረታቸዉ ገና ሲጀምሩ ዓማራ የሚባል ጠላት ከፊት አስቀምጠው እሱን ለማሳደድ እና አንገት ለማስደፋት ነዉ 24/7 የሚሰሩት። ይህን ደግሞ,እዉነት ነዉ አመሰራረታቸዉ ገና ሲጀምሩ ዓማራ የሚባል ጠላት ከፊት አስቀምጠው እሱን ለማሳደድ እና አንገት ለማስደፋት ነዉ 24/7 የሚሰሩት።,am
   ኢትዮጵያ የ3000አመት እድሜ ነው ያላትና ተከብራ የኖረችው ሀገር ናት አሸባሪው ወያኔ መጣ በሀሺሽ እየጦዘ,ኢትዮጵያ የ3000አመት እድሜ ነው ያላትና ተከብራ የኖረችው ሀገር ናት አሸባሪው ወያኔ መጣ በሀሺሽ እየጦዘ,am
   ሰላማዊ የትግራይ ሰዎችን ለመረበሽ ለማሳመፅ እና ድጋፍ ለማግኘት የሚደረግ የዲጂታሎቹ ሴራ ይመስለኛል።,ሰላማዊ የትግራይ ሰዎችን ለመረበሽ እና ድጋፍ ለማግኘት የሚደረግ የዲጂታሎቹ ሴራ ይመስለኛል።,am
  Democracy is a process . ስንት ሰው በኦነግ ዘመዶችክ እየተገደለ እየተፈናቀለ ትግሉን መርጦ (የሌባ ፊት ያለው) ለታ,Democracy is a process. ስንት ሰው በኦነግ ዘመዶችክ እየተገደለ እየተፈናቀለ ትግሉን መርጦ,am
    ኢትዮጵያ ሀገሬ ለካ ወያኔ ብቻ አይደለም የዘረፈሽ ጭባው ብኒው ሁላ ነው የጋጠሽ,ኢትዮጵያ ሀገሬ ለካ ወያኔ ብቻ አይደለም የዘረፈሽ ሁላ ነው የጋጠሽ,am
?? የቤተ እምነቶችን ጭምር በማቃጠል እምነትን ጭምር ኢላማ አርገው የሚንቀሳቀሱ አገር አፍራሽ ሽብርተኞች መሆናቸው። ይሔ ሁሉ በጣም በጥቂቱ የፋኖን ኢንተርሀሞይነት በአደባባይ ያጋለ,?? የቤተ እምነቶችን ጭምር በማቃጠል እምነትን ጭምር ኢላማ አርገው የሚንቀሳቀሱ አገር አፍራሽ ሽብርተኞች መሆናቸው። ይሔ ሁሉ በጣም በጥቂቱ የፋኖን ኢንተርሀሞይነት በአደባባይ ያጋለ,am
አይጥ ለመሞታ የድመትን ምን ታሸታለች ነው የሚባለው ጁንታው ለመጥፋት ሲፈልግ የኢትዮፒያን መከላከያ ተሳፈጠ ከዛም ተደመሰሰ ከዛም ተቀበረ ይሔ ዜና በቅርቡ እንሰማዋለን,ጁንታው ለመጥፋት ሲፈልግ የኢትዮፒያን መከላከያ ተሳፈጠ ከዛም ተደመሰሰ ከዛም ተቀበረ ይሔ ዜና በቅርቡ እንሰማዋለን,am
 ለትግራይ ህዝብ የምታስቡለት በእንደዚህ ነር? ሰላምን የምትወዱት በእንደዚህ ነር? እውነትም አውሬ ከናንተ ይሻላል ባይ ነኝ,ለትግራይ ህዝብ የምታስቡለት በእንደዚህ ነር? ሰላምን የምትወዱት በእንደዚህ ነር? እውነትም ከናንተ ይሻላል ባይ ነኝ,am
 ሰበር ዜና አሸባሪው ኦነግ ሸኔ እና ጽንፈኛ የውስጥ ተባባሪዎቹ በሰሜን ሸዋ ዞን አንጾኪያ ገምዛ ወረዳ ሀገረ ማርያም ሟጨራ ቀበሌ መስኖ ጎጥ ላይ በአማራ ገበሬዎች ላይ ተኩስ በመክፈ,ሰበር ዜና አሸባሪው ኦነግ እና ጽንፈኛ የውስጥ ተባባሪዎቹ በሰሜን ሸዋ ዞን አንጾኪያ ገምዛ ወረዳ ሀገረ ማርያም ሟጨራ ቀበሌ መስኖ ጎጥ ላይ በአማራ ገበሬዎች ላይ ተኩስ በመክፈ,am
ብልፅግና (አብይ) ህወሀትን መውረስ እንጂ ማፍረስ አይፈልግም።,ብልፅግና (አብይ) ህወሀትን መውረስ እንጂ ማፍረስ አይፈልግም።,am
   ሰውየው መቀሌ ገብቶ ንግግር አያደረገ ነው ይሄ የወያኔ ውሻ ትዊተር ላይ ይጮሀል ወኔድነት ጀግንነት ማለት የቱ እንደሆነ ለሱ መተው ነው,ሰውየው መቀሌ ገብቶ ንግግር አያደረገ ነው ይሄ ሰው ትዊተር ላይ ይጮሀል ወኔድነት ጀግንነት ማለት የቱ እንደሆነ ለሱ መተው ነው,am
 ?? ለወያኔ ሲያሸረግዱ የነበሩት እነ አብይ፣ ደመቀ፣ ገዱ፣ ለሁሉም ስልጠና ይሰጥ,?? ለወያኔ ሲያሸረግዱ የነበሩት እነ አብይ፣ ደመቀ፣ ገዱ፣ ለሁሉም ስልጠና ይሰጥ,am
ኢትዮጵያን ለማጥቃት በተለያየ አካባቢ እየተነሱ ያሉ ግጭቶች መነሻቸው ሁሉ የትላንትና ጠላቶቻችን የባንዳ ልጆችን ለዚህ እኩይ ዓላማ አስፈፃሚዎች ናቸው,ኢትዮጵያን ለማጥቃት በተለያየ አካባቢ እየተነሱ ያሉ ግጭቶች መነሻቸው ሁሉ የትላንትና ጠላቶቻችን የባንዳ ልጆችን ለዚህ ዓላማ አስፈፃሚዎች ናቸው,am
የአራት ኪሎ ውታፍ ነቃዩ ?? በትግራይ ንጹሃን ላይ እየደረሰ ያለው ግድያና እንግልት ሳይታየው ለወራሪው የአብይና ኢሳያስ አራዊት ሙርከኞች ጫማ ባለመልበሳቸው እየየው እየየው እያለ ይገ,የአራት ኪሎ ውታፍ ነቃዩ?? በትግራይ ንጹሃን ላይ እየደረሰ ያለው ግድያና እንግልት ሳይታየው ለወራሪው የአብይና ኢሳያስ አራዊት ጫማ ባለመልበሳቸው እየየው እየየው እያለ ይገ,am
 ደርግም በመጨረሻው ዘመን ሰማያዊ መልበስ ጀምሮ ነበረ መፍትሄ አይደለም.ደንቁርና ካልሆነ በቀር ችግር በድርድር በውይይት ፍቱ ነው.ውይይት ለምን ትሸሻላቻሁ ሃገ,ደርግም በመጨረሻው ዘመን ሰማያዊ መልበስ ጀምሮ ነበረ መፍትሄ አይደለም.ችግር በድርድር በውይይት ፍቱ ነው.ውይይት ለምን ትሸሻላቻሁ ሃገሬ,am
 እርዳታ አንፈልግም ከቻልክ የትግራይን ሰላም እና ሀብቷን እየዘረፋ ላሉት ወንድሞችህ አቋቁማቸው።,እርዳታ አንፈልግም ከቻልክ የትግራይን ሰላም እና ሀብቷን እየዘረፉ ላሉት ወንድሞችህ አቋቁማቸው።,am
  ቲሽ . የቀን ጅቦች አሸባሪ ወያኔ ነው ትግራይን ይሚያስፈጀው እነሱ ኮንኗዋቸው ለምስኪኑ ትግራይ ህዝብ የምታስቡ ከሆነ አብቹማ ለሁለት አ,ቲሽ. ወያኔ ነው ትግራይን ይሚያስፈጀው እነሱ ኮንኗዋቸው ለምስኪኑ ትግራይ ህዝብ የምታስቡ ከሆነ አብቹማ ለሁለት አ,am
መከላከያን እያመሰገኑ ያሉት ተመሳሳይ የአይን ቀለም ያላቸው ሰዎች ናቸው ?? ጭፍጨፋ ስላላደረሰባቸው ይሆን??,መከላከያን እያመሰገኑ ያሉት ተመሳሳይ የአይን ቀለም ያላቸው ሰዎች ናቸው?? ጭፍጨፋ ስላላደረሰባቸው ይሆን??,am
 አንተ አህያ ። ይሄን አህያ ህዝብ አደንዝዘህ ኢትዮጵያን ለሻእቢያ ሸጥካት ። በተጋሩ ላይ እየፈጸምክ ያለኸው ግፍ መጨረሻህን እንደ ጋዳፊ እንደሚያረገው ባወቅህ ። ጠብቅ ።,ይሄን ህዝብ አደንዝዘህ ኢትዮጵያን ለሻእቢያ ሸጥካት ። በተጋሩ ላይ እየፈጸምክ ያለኸው ግፍ መጨረሻህን እንደ ጋዳፊ እንደሚያረገው ባወቅህ ። ጠብቅ ።,am
 የዘንድሮው ምርጫ ካለፉት 5 ምርጫዎች የሚለየው ባለፉት ጊዜያት ለምርጫ የሚቀርበው የቀን ጅብ ነበር አሁን ደሞ የበግ ለምድ የለበሰ ተኩላ፤ አፈ ቅቤ ልበ ጩቤ ነው ያለው።,የዘንድሮው ምርጫ ካለፉት 5 ምርጫዎች የሚለየው ባለፉት ጊዜያት ለምርጫ የሚቀርበው የቀን ሰው ነበር አሁን ደሞ የበግ ለምድ የለበሰ ተኩላ፤ አፈ ቅቤ ልበ ጩቤ ነው ያለው።,am
  ሃገርን ሲታደግ በተግባር እያየን ነው ስንት ድል ተመዘገበ እኮ ??ወያኔ ቢሆንማ ሸሽተውት መቀሌ አይገቡም ነበር ። ዞሮ ዞሮ,ሃገርን ሲታደግ በተግባር እያየን ነው ስንት ድል ተመዘገበ እኮ??ወያኔ ቢሆንማ ሸሽተውት መቀሌ አይገቡም ነበር ። ዞሮ ዞሮ,am
  ወያኔ ዘሬን ጠቅሶ የሰጠኝን መታወቂያ በአንድ ጥይት ብደፍው ደስ ባለኝ ነበር አግኘቼው ወይኔ ነገር ግን ከነቦርሳው ሌባ ሰርቆታል እንጂ እንኳን የጠፋ።,ወያኔ ዘሬን ጠቅሶ የሰጠኝን መታወቂያ በአንድ ጥይት ብደፍው ደስ ባለኝ ነበር አግኘቼው ነገር ግን ከነቦርሳው ሰርቆታል እንጂ እንኳን የጠፋ።,am
   የሚያሳዝኑኝ ከባንዳ ተወልደው ባንዳ የሆኑት ጆንታዎቹ ሳይሆኑ ከጁንታው ምንም ፍርፋሪ ሳያገኙ ፣ ለጥቂት ዘራፊዎች እና አውሬዎች ብለው ህይወታቸውን,የሚያሳዝኑኝ ከባንዳ ተወልደው ባንዳ የሆኑት ጆንታዎቹ ሳይሆኑ ከጁንታው ምንም ፍርፋሪ ሳያገኙ ፣ ለጥቂት ዘራፊዎች ብለው ህይወታቸውን,am
 ምን ይገርማል ታዲያ? ትግራይ ላይ እንኳን አንድ ከብት ይቅርና ስንት ህፃናት እየሞቱ አይደል እንዴ ሲጀምር በጀግና ስም የጅል ቡድን ሲያቋቁም ነው የሞተው የትግራይ ህዝብ ቆይቷል ከቀበረው,ምን ይገርማል ታዲያ? ትግራይ ላይ እንኳን አንድ ከብት ይቅርና ስንት ህፃናት እየሞቱ አይደል እንዴ ሲጀምር በጀግና ስም ቡድን ሲያቋቁም ነው የሞተው የትግራይ ህዝብ ቆይቷል ከቀበረው,am
Mekelle university ሲጣራ ምትሄዱ ልጆች ግን . ራሳችሁን ለማጥፋት ምን አነሳሳቹ ?? ??,Mekelle university ሲጣራ ምትሄዱ ልጆች ግን. ራሳችሁን ለማጥፋት ምን አነሳሳቹ????,am
  ኦነግ ሸኔ ከሚፈለፈልበት ከምጩ ወረደህ ወይም በስረህ የተሰገሰጉት ሰው በላ አውሪወቺ ሰውን በመግደል ስልጣን ለመቆናጠጥ አንተን ኢትዮጰያ ለመነጠል ነ,ኦነግ ከሚፈለፈልበት ከምጩ ወረደህ ወይም በስረህ የተሰገሰጉት ሰውን በመግደል ስልጣን ለመቆናጠጥ አንተን ኢትዮጰያ ለመነጠል ነ,am
ሰይጣን እንኳን እንዲህ ማድረግ የሚችል አይመስለኝም,ሰይጣን እንኳን እንዲህ ማድረግ የሚችል አይመስለኝም,am
  ቁማር የኦሮሚያ ብልፅግናዎች ልዩ ኃይልንና ኦነግ ሸኔን የሎጂስትክ የደህንነትና የሞራል እርዳታ ሰጥተው ከኦሮሚያ ክልል በተጨማሪ የአማራ ክልልን ማጀቴን ሸዋሮቢትንና,ቁማር የኦሮሚያ ብልፅግናዎች ልዩ ኃይልንና ኦነግ ሸኔን የሎጂስትክ የደህንነትና የሞራል እርዳታ ሰጥተው ከኦሮሚያ ክልል በተጨማሪ የአማራ ክልልን ማጀቴን ሸዋሮቢትንና,am
6.ተወዳድሮ በሀሳብ መኖር ስለማይችል ሌብነቴ ቀማኛነቴ ገዳይነቴ ይቀጥል ባይ ነው ለዛም በህቡ ይገድላል ያስገድላል ያስፈራራል ያስራል ይወነጅላል ይቀማል ያጋጫል ብቻ ብዙ ይህ ደግሞ,6.ተወዳድሮ በሀሳብ መኖር ስለማይችል ሌብነቴ ቀማኛነቴ ገዳይነቴ ይቀጥል ባይ ነው ለዛም በህቡ ይገድላል ያስገድላል ያስፈራራል ያስራል ይወነጅላል ይቀማል ያጋጫል ብቻ ብዙ ይህ ደግሞ,am
 እስላማዊ ኦሮሞ አሁን ላይ ስር የሰደደ ችግር ሆኗል:: በአልሸባብ መንፈስና በግብፅ ድጋፍ ከምን ጊዜውም በላይ ህልማቸው ሊፈፀም እንደተቃረበ ተሰምቷቸዋል:: ህወሓት,እስላማዊ ኦሮሞ አሁን ላይ ስር የሰደደ ችግር ሆኗል:: በአልሸባብ መንፈስና በግብፅ ድጋፍ ከምን ጊዜውም በላይ ህልማቸው ሊፈፀም እንደተቃረበ ተሰምቷቸዋል:: ህወሓት,am
